+	90	124	1761070959
+	67	22	1761070959
+	37	145	1761070959
+	152	22	1761070959
+	165	194	1761070959
+	171	172	1761070959
+	79	142	1761070959
+	167	105	1761070959
+	69	96	1761070959
+	15	68	1761070959
+	91	163	1761070959
+	56	180	1761070959
+	47	141	1761070959
+	130	163	1761070959
+	121	66	1761070959
+	179	69	1761070959
+	188	48	1761070959
+	198	4	1761070959
+	170	111	1761070959
+	147	128	1761070959
+	72	91	1761070959
+	93	175	1761070959
+	173	9	1761070959
+	58	198	1761070959
+	19	127	1761070959
+	75	143	1761070959
+	17	182	1761070959
+	147	5	1761070959
+	159	180	1761070959
+	9	103	1761070959
+	43	32	1761070959
+	135	80	1761070959
+	90	33	1761070959
+	170	157	1761070959
+	164	24	1761070959
+	102	105	1761070959
+	181	180	1761070959
+	136	57	1761070959
+	92	32	1761070959
+	153	182	1761070959
+	165	173	1761070959
+	10	129	1761070959
+	192	78	1761070959
+	159	151	1761070959
+	50	124	1761070959
+	74	20	1761070959
+	62	32	1761070959
+	129	160	1761070959
+	165	73	1761070959
+	122	158	1761070959
+	65	137	1761070959
+	162	5	1761070959
+	192	48	1761070959
+	197	41	1761070959
+	132	147	1761070959
+	133	42	1761070959
+	133	80	1761070959
+	171	135	1761070959
+	26	73	1761070959
+	192	20	1761070959
+	10	175	1761070959
+	136	124	1761070959
+	177	199	1761070959
+	133	151	1761070959
+	181	182	1761070959
+	166	191	1761070959
+	110	38	1761070959
+	180	108	1761070959
+	33	31	1761070959
+	104	163	1761070959
+	14	49	1761070959
+	57	38	1761070959
+	130	23	1761070959
+	69	66	1761070959
+	57	158	1761070959
+	156	158	1761070959
+	199	175	1761070959
+	147	160	1761070959
+	165	11	1761070959
+	196	141	1761070959
+	174	145	1761070959
+	187	116	1761070959
+	131	47	1761070959
+	172	119	1761070959
+	186	31	1761070959
+	84	188	1761070959
+	99	62	1761070959
+	97	109	1761070959
+	90	111	1761070959
+	171	28	1761070959
+	55	145	1761070959
+	28	161	1761070959
+	157	172	1761070959
+	173	176	1761070959
+	129	31	1761070959
+	155	168	1761070959
+	29	19	1761070959
+	90	1	1761070959
+	172	51	1761070959
+	20	39	1761070959
+	30	2	1761070959
+	8	173	1761070959
+	71	178	1761070959
+	182	108	1761070959
+	136	120	1761070959
+	167	175	1761070959
+	39	138	1761070959
+	166	116	1761070959
+	65	174	1761070959
+	67	182	1761070959
+	151	145	1761070959
+	50	128	1761070959
+	121	197	1761070959
+	113	101	1761070959
+	118	138	1761070959
+	112	146	1761070959
+	183	144	1761070959
+	183	98	1761070959
+	45	161	1761070959
+	197	138	1761070959
+	89	38	1761070959
+	109	154	1761070959
+	113	125	1761070959
+	116	174	1761070959
+	135	175	1761070959
+	140	55	1761070959
+	126	13	1761070959
+	181	129	1761070959
+	3	159	1761070959
+	157	101	1761070959
+	183	70	1761070959
+	174	155	1761070959
+	104	149	1761070959
+	170	162	1761070959
+	127	101	1761070959
+	179	148	1761070959
+	20	169	1761070959
+	42	178	1761070959
+	162	51	1761070959
+	129	71	1761070959
+	153	160	1761070959
+	87	143	1761070959
+	142	85	1761070959
+	162	126	1761070959
+	150	134	1761070959
+	162	100	1761070959
+	132	157	1761070959
+	61	140	1761070959
+	45	182	1761070959
+	130	67	1761070959
+	99	92	1761070959
+	71	96	1761070959
+	127	5	1761070959
+	59	14	1761070959
+	6	129	1761070959
+	148	145	1761070959
+	30	158	1761070959
+	30	38	1761070959
+	153	2	1761070959
+	142	148	1761070959
+	188	92	1761070959
+	166	3	1761070959
+	76	168	1761070959
+	179	149	1761070959
+	96	117	1761070959
+	45	129	1761070959
+	94	185	1761070959
+	167	163	1761070959
+	144	184	1761070959
+	142	168	1761070959
+	62	92	1761070959
+	181	6	1761070959
+	165	32	1761070959
+	45	195	1761070959
+	187	148	1761070959
+	106	58	1761070959
+	16	172	1761070959
+	148	108	1761070959
+	199	161	1761070959
+	178	184	1761070959
+	151	143	1761070959
+	34	27	1761070959
+	130	153	1761070959
+	176	183	1761070959
+	131	14	1761070959
+	188	81	1761070959
+	142	163	1761070959
+	169	148	1761070959
+	176	134	1761070959
+	97	22	1761070959
+	198	143	1761070959
+	78	48	1761070959
+	21	190	1761070959
+	171	197	1761070959
+	185	184	1761070959
+	128	100	1761070959
+	50	122	1761070959
+	181	82	1761070959
+	99	173	1761070959
+	120	7	1761070959
+	84	40	1761070959
+	112	118	1761070959
+	5	125	1761070959
+	162	188	1761070959
+	120	54	1761070959
+	28	80	1761070959
+	169	103	1761070959
+	110	158	1761070959
+	198	155	1761070959
+	175	190	1761070959
+	116	176	1761070959
+	181	186	1761070959
+	101	64	1761070959
+	153	163	1761070959
+	15	198	1761070959
+	99	43	1761070959
+	169	168	1761070959
+	151	155	1761070959
+	109	114	1761070959
+	165	78	1761070959
+	132	193	1761070959
+	43	68	1761070959
+	74	140	1761070959
+	88	170	1761070959
+	146	125	1761070959
+	132	172	1761070959
+	3	138	1761070959
+	120	24	1761070959
+	58	197	1761070959
+	179	108	1761070959
+	164	136	1761070959
+	179	58	1761070959
+	197	108	1761070959
+	31	161	1761070959
+	77	121	1761070959
+	152	36	1761070959
+	140	155	1761070959
+	26	103	1761070959
+	107	47	1761070959
+	93	64	1761070959
+	115	7	1761070959
+	194	92	1761070959
+	52	119	1761070959
+	176	180	1761070959
+	119	168	1761070959
+	77	145	1761070959
+	88	13	1761070959
+	187	56	1761070959
+	119	155	1761070959
+	170	125	1761070959
+	171	182	1761070959
+	3	142	1761070959
+	200	161	1761070959
+	84	46	1761070959
+	113	12	1761070959
+	126	100	1761070959
+	28	175	1761070959
+	198	42	1761070959
+	152	94	1761070959
+	131	151	1761070959
+	140	108	1761070959
+	114	160	1761070959
+	89	136	1761070959
+	147	157	1761070959
+	102	65	1761070959
+	149	163	1761070959
+	172	12	1761070959
+	189	46	1761070959
+	189	134	1761070959
+	75	85	1761070959
+	152	2	1761070959
+	74	55	1761070959
+	119	55	1761070959
+	110	164	1761070959
+	127	16	1761070959
+	121	143	1761070959
+	26	74	1761070959
+	70	149	1761070959
+	180	145	1761070959
+	198	119	1761070959
+	192	7	1761070959
+	137	96	1761070959
+	79	186	1761070959
+	95	49	1761070959
+	131	148	1761070959
+	99	53	1761070959
+	151	34	1761070959
+	166	159	1761070959
+	56	198	1761070959
+	162	70	1761070959
+	194	43	1761070959
+	187	14	1761070959
+	197	66	1761070959
+	167	174	1761070959
+	144	36	1761070959
+	156	144	1761070959
+	37	55	1761070959
+	17	64	1761070959
+	93	121	1761070959
+	89	49	1761070959
+	52	142	1761070959
+	126	92	1761070959
+	29	162	1761070959
+	175	186	1761070959
+	87	190	1761070959
+	16	20	1761070959
+	50	192	1761070959
+	34	143	1761070959
+	169	140	1761070959
+	104	151	1761070959
+	41	168	1761070959
+	152	184	1761070959
+	156	152	1761070959
+	44	146	1761070959
+	45	190	1761070959
+	187	15	1761070959
+	172	13	1761070959
+	61	119	1761070959
+	132	96	1761070959
+	181	199	1761070959
+	194	11	1761070959
+	120	111	1761070959
+	167	121	1761070959
+	45	64	1761070959
+	166	105	1761070959
+	139	134	1761070959
+	50	24	1761070959
+	25	83	1761070959
+	193	134	1761070959
+	9	53	1761070959
+	26	105	1761070959
+	112	51	1761070959
+	152	182	1761070959
+	170	147	1761070959
+	187	108	1761070959
+	143	41	1761070959
+	170	51	1761070959
+	131	145	1761070959
+	114	149	1761070959
+	156	2	1761070959
+	192	124	1761070959
+	29	113	1761070959
+	160	161	1761070959
+	194	77	1761070959
+	196	101	1761070959
+	23	152	1761070959
+	166	107	1761070959
+	88	132	1761070959
+	176	59	1761070959
+	141	105	1761070959
+	78	141	1761070959
+	176	27	1761070959
+	167	131	1761070959
+	180	151	1761070959
+	27	155	1761070959
+	183	36	1761070959
+	8	194	1761070959
+	114	36	1761070959
+	147	146	1761070959
+	158	49	1761070959
+	133	200	1761070959
+	111	124	1761070959
+	88	127	1761070959
+	8	188	1761070959
+	146	13	1761070959
+	120	124	1761070959
+	114	182	1761070959
+	194	32	1761070959
+	62	81	1761070959
+	165	68	1761070959
+	67	149	1761070959
+	177	11	1761070959
+	113	76	1761070959
+	116	83	1761070959
+	166	61	1761070959
+	50	7	1761070959
+	122	124	1761070959
+	188	9	1761070959
+	51	155	1761070959
+	200	54	1761070959
+	135	107	1761070959
+	81	46	1761070959
+	86	31	1761070959
+	10	71	1761070959
+	188	11	1761070959
+	94	154	1761070959
+	85	148	1761070959
+	181	93	1761070959
+	26	174	1761070959
+	173	40	1761070959
+	39	105	1761070959
+	194	15	1761070959
+	177	134	1761070959
+	169	163	1761070959
+	110	12	1761070959
+	192	111	1761070959
+	169	108	1761070959
+	150	192	1761070959
+	186	101	1761070959
+	99	9	1761070959
+	30	49	1761070959
+	165	188	1761070959
+	151	192	1761070959
+	112	16	1761070959
+	28	197	1761070959
+	196	78	1761070959
+	148	182	1761070959
+	194	68	1761070959
+	170	19	1761070959
+	6	160	1761070959
+	192	49	1761070959
+	199	145	1761070959
+	122	1	1761070959
+	166	56	1761070959
+	131	198	1761070959
+	77	58	1761070959
+	8	99	1761070959
+	66	168	1761070959
+	70	153	1761070959
+	144	182	1761070959
+	118	123	1761070959
+	180	69	1761070959
+	115	111	1761070959
+	183	184	1761070959
+	122	159	1761070959
+	127	172	1761070959
+	188	73	1761070959
+	164	111	1761070959
+	166	197	1761070959
+	89	21	1761070959
+	61	63	1761070959
+	173	62	1761070959
+	171	42	1761070959
+	169	155	1761070959
+	115	33	1761070959
+	116	198	1761070959
+	159	140	1761070959
+	6	190	1761070959
+	62	53	1761070959
+	23	163	1761070959
+	121	76	1761070959
+	65	117	1761070959
+	74	4	1761070959
+	52	136	1761070959
+	164	33	1761070959
+	144	83	1761070959
+	183	94	1761070959
+	86	186	1761070959
+	122	164	1761070959
+	132	126	1761070959
+	154	2	1761070959
+	159	129	1761070959
+	192	158	1761070959
+	129	17	1761070959
+	196	52	1761070959
+	178	134	1761070959
+	110	136	1761070959
+	196	37	1761070959
+	42	200	1761070959
+	130	72	1761070959
+	56	87	1761070959
+	198	174	1761070959
+	87	169	1761070959
+	196	91	1761070959
+	10	93	1761070959
+	29	100	1761070959
+	133	93	1761070959
+	165	40	1761070959
+	61	198	1761070959
+	72	180	1761070959
+	25	182	1761070959
+	115	198	1761070959
-	58	140	1761070959
-	2	83	1761070959
-	174	140	1761070959
-	16	198	1761070959
-	175	64	1761070959
-	29	170	1761070959
-	198	51	1761070959
-	113	126	1761070959
-	77	119	1761070959
-	175	160	1761070959
-	35	190	1761070959
-	197	163	1761070959
-	22	149	1761070959
-	99	68	1761070959
-	89	161	1761070959
-	78	168	1761070959
-	3	119	1761070959
-	6	173	1761070959
-	56	27	1761070959
-	133	54	1761070959
-	156	183	1761070959
-	166	47	1761070959
-	115	95	1761070959
-	166	188	1761070959
-	135	182	1761070959
-	194	124	1761070959
-	80	200	1761070959
-	188	33	1761070959
-	26	6	1761070959
-	182	134	1761070959
-	183	182	1761070959
-	94	163	1761070959
-	92	49	1761070959
-	77	72	1761070959
-	6	41	1761070959
-	48	141	1761070959
-	176	107	1761070959
-	151	37	1761070959
-	188	174	1761070959
-	61	73	1761070959
-	60	87	1761070959
-	23	114	1761070959
-	93	54	1761070959
-	58	55	1761070959
-	162	160	1761070959
-	118	155	1761070959
-	156	67	1761070959
-	173	32	1761070959
-	87	168	1761070959
-	64	124	1761070959
-	136	161	1761070959
-	150	82	1761070959
-	90	194	1761070959
-	86	80	1761070959
-	107	111	1761070959
-	194	192	1761070959
-	163	184	1761070959
-	26	200	1761070959
-	186	169	1761070959
-	11	124	1761070959
-	170	5	1761070959
-	196	77	1761070959
-	79	169	1761070959
-	170	16	1761070959
-	27	140	1761070959
-	45	172	1761070959
-	187	174	1761070959
-	50	182	1761070959
-	139	178	1761070959
-	122	73	1761070959
-	136	33	1761070959
-	62	46	1761070959
-	30	53	1761070959
-	20	91	1761070959
-	104	67	1761070959
-	87	180	1761070959
-	15	105	1761070959
-	56	148	1761070959
-	199	140	1761070959
-	192	149	1761070959
-	61	27	1761070959
-	142	119	1761070959
-	50	173	1761070959
-	81	161	1761070959
-	180	121	1761070959
-	28	129	1761070959
-	155	105	1761070959
-	129	134	1761070959
-	180	85	1761070959
-	152	198	1761070959
-	179	61	1761070959
-	69	108	1761070959
-	194	89	1761070959
-	26	188	1761070959
-	115	188	1761070959
-	153	98	1761070959
-	183	154	1761070959
-	154	83	1761070959
-	9	7	1761070959
-	56	151	1761070959
-	183	41	1761070959
-	44	126	1761070959
-	88	147	1761070959
-	8	15	1761070959
-	159	119	1761070959
-	111	95	1761070959
-	67	12	1761070959
-	194	136	1761070959
-	187	131	1761070959
-	118	61	1761070959
-	6	57	1761070959
-	43	137	1761070959
-	118	169	1761070959
-	118	83	1761070959
-	99	192	1761070959
-	168	108	1761070959
-	138	174	1761070959
-	85	174	1761070959
-	109	171	1761070959
-	25	154	1761070959
-	179	42	1761070959
-	147	96	1761070959
-	136	95	1761070959
-	24	38	1761070959
-	187	48	1761070959
-	139	46	1761070959
-	126	157	1761070959
-	156	198	1761070959
-	40	161	1761070959
-	179	159	1761070959
-	41	27	1761070959
-	62	1	1761070959
-	166	69	1761070959
-	143	108	1761070959
-	140	119	1761070959
-	166	168	1761070959
-	166	138	1761070959
-	112	172	1761070959
-	170	198	1761070959
-	181	200	1761070959
-	53	49	1761070959
-	78	174	1761070959
-	115	192	1761070959
-	176	145	1761070959
-	50	194	1761070959
-	194	49	1761070959
-	176	200	1761070959
-	166	87	1761070959
-	47	138	1761070959
-	45	125	1761070959
-	91	174	1761070959
-	181	131	1761070959
-	165	157	1761070959
-	166	119	1761070959
-	179	155	1761070959
-	196	138	1761070959
-	147	101	1761070959
-	135	54	1761070959
-	77	191	1761070959
-	19	125	1761070959
-	143	142	1761070959
-	130	149	1761070959
-	57	32	1761070959
-	9	189	1761070959
-	130	114	1761070959
-	192	103	1761070959
-	102	76	1761070959
-	144	141	1761070959
-	171	80	1761070959
-	62	192	1761070959
-	85	168	1761070959
-	190	117	1761070959
-	52	69	1761070959
-	176	56	1761070959
-	197	4	1761070959
-	151	48	1761070959
-	144	192	1761070959
-	132	5	1761070959
-	111	158	1761070959
-	192	154	1761070959
-	122	192	1761070959
-	44	157	1761070959
-	93	129	1761070959
-	7	68	1761070959
-	142	141	1761070959
-	62	30	1761070959
-	166	79	1761070959
-	138	145	1761070959
-	132	127	1761070959
-	196	169	1761070959
-	113	127	1761070959
-	135	186	1761070959
-	20	148	1761070959
-	57	161	1761070959
-	89	103	1761070959
-	74	144	1761070959
-	112	96	1761070959
-	71	160	1761070959
-	165	170	1761070959
-	141	108	1761070959
-	167	85	1761070959
-	121	174	1761070959
-	67	153	1761070959
-	179	197	1761070959
-	48	155	1761070959
-	152	65	1761070959
-	188	161	1761070959
-	70	83	1761070959
-	164	81	1761070959
-	110	109	1761070959
-	62	89	1761070959
-	6	13	1761070959
-	65	128	1761070959
-	198	5	1761070959
-	129	145	1761070959
-	170	126	1761070959
-	112	45	1761070959
-	167	159	1761070959
-	115	11	1761070959
-	10	54	1761070959
-	29	5	1761070959
-	173	24	1761070959
-	43	117	1761070959
-	127	180	1761070959
-	146	51	1761070959
-	181	136	1761070959
-	112	101	1761070959
-	175	31	1761070959
-	126	152	1761070959
-	165	20	1761070959
-	118	121	1761070959
-	112	125	1761070959
-	14	168	1761070959
-	89	111	1761070959
-	131	4	1761070959
-	50	115	1761070959
-	58	168	1761070959
-	137	190	1761070959
-	170	65	1761070959
-	192	14	1761070959
-	70	182	1761070959
-	159	49	1761070959
-	176	1	1761070959
-	132	113	1761070959
-	190	95	1761070959
-	10	134	1761070959
-	136	49	1761070959
-	25	149	1761070959
-	109	175	1761070959
-	166	12	1761070959
-	200	190	1761070959
-	102	43	1761070959
-	69	169	1761070959
-	109	86	1761070959
-	104	183	1761070959
-	159	47	1761070959
-	22	182	1761070959
-	29	132	1761070959
-	109	160	1761070959
-	109	64	1761070959
-	175	101	1761070959
-	70	120	1761070959
-	133	129	1761070959
-	167	78	1761070959
-	132	198	1761070959
-	181	178	1761070959
-	196	192	1761070959
-	188	1	1761070959
-	149	2	1761070959
-	30	68	1761070959
-	39	4	1761070959
-	171	175	1761070959
-	74	141	1761070959
-	156	23	1761070959
-	167	79	1761070959
-	72	37	1761070959
-	187	144	1761070959
-	171	114	1761070959
-	193	96	1761070959
-	42	182	1761070959
-	42	134	1761070959
-	187	192	1761070959
-	26	137	1761070959
-	126	198	1761070959
-	122	139	1761070959
-	90	120	1761070959
-	21	169	1761070959
-	183	163	1761070959
-	121	145	1761070959
-	15	73	1761070959
-	129	42	1761070959
-	58	143	1761070959
-	151	55	1761070959
-	95	7	1761070959
-	170	151	1761070959
-	110	81	1761070959
-	191	96	1761070959
-	168	105	1761070959
-	4	168	1761070959
-	78	189	1761070959
-	106	45	1761070959
-	164	161	1761070959
-	199	43	1761070959
-	9	192	1761070959
-	132	152	1761070959
-	196	147	1761070959
-	153	36	1761070959
-	156	153	1761070959
-	166	196	1761070959
-	150	157	1761070959
-	121	119	1761070959
-	170	171	1761070959
-	147	162	1761070959
-	135	93	1761070959
-	180	66	1761070959
-	17	160	1761070959
-	75	43	1761070959
-	20	145	1761070959
-	192	91	1761070959
-	99	161	1761070959
-	192	136	1761070959
-	191	33	1761070959
-	7	38	1761070959
-	127	51	1761070959
-	110	21	1761070959
-	188	120	1761070959
-	179	121	1761070959
-	165	100	1761070959
-	159	76	1761070959
-	165	16	1761070959
-	67	184	1761070959
-	194	21	1761070959
-	153	121	1761070959
-	188	136	1761070959
-	143	91	1761070959
-	143	137	1761070959
-	187	169	1761070959
-	93	134	1761070959
-	196	118	1761070959
-	68	38	1761070959
-	15	184	1761070959
-	164	53	1761070959
-	113	5	1761070959
-	43	200	1761070959
-	161	124	1761070959
-	34	105	1761070959
-	159	85	1761070959
-	52	148	1761070959
-	176	148	1761070959
-	159	69	1761070959
-	179	144	1761070959
-	93	101	1761070959
-	149	12	1761070959
-	197	145	1761070959
-	59	180	1761070959
-	128	63	1761070959
-	84	182	1761070959
-	152	51	1761070959
-	90	32	1761070959
-	198	146	1761070959
-	46	68	1761070959
-	187	79	1761070959
-	52	98	1761070959
-	194	22	1761070959
-	155	141	1761070959
-	165	152	1761070959
-	183	108	1761070959
-	99	188	1761070959
-	80	71	1761070959
-	163	148	1761070959
-	165	146	1761070959
-	158	168	1761070959
-	104	123	1761070959
-	167	59	1761070959
-	131	163	1761070959
-	133	186	1761070959
-	199	134	1761070959
-	187	24	1761070959
-	41	155	1761070959
-	116	118	1761070959
-	69	190	1761070959
-	22	154	1761070959
-	39	200	1761070959
-	52	108	1761070959
-	2	174	1761070959
-	172	101	1761070959
-	196	131	1761070959
-	177	148	1761070959
-	170	152	1761070959
-	8	40	1761070959
-	197	37	1761070959
-	199	54	1761070959
-	162	96	1761070959
-	188	158	1761070959
-	23	153	1761070959
-	151	141	1761070959
-	21	124	1761070959
-	173	11	1761070959
-	116	107	1761070959
-	160	96	1761070959
-	102	190	1761070959
-	181	114	1761070959
-	130	36	1761070959
-	157	16	1761070959
-	59	121	1761070959
-	90	73	1761070959
-	110	9	1761070959
-	113	198	1761070959
-	165	127	1761070959
-	75	151	1761070959
-	183	172	1761070959
-	165	198	1761070959
-	48	148	1761070959
-	50	81	1761070959
-	109	31	1761070959
-	133	65	1761070959
-	196	85	1761070959
-	97	94	1761070959
-	21	103	1761070959
-	127	100	1761070959
-	196	195	1761070959
-	133	182	1761070959
-	133	28	1761070959
-	133	134	1761070959
-	110	33	1761070959
-	130	183	1761070959
-	11	32	1761070959
-	130	182	1761070959
-	144	11	1761070959
-	61	144	1761070959
-	92	51	1761070959
-	75	180	1761070959
-	122	30	1761070959
-	74	27	1761070959
-	44	198	1761070959
-	19	162	1761070959
-	171	31	1761070959
-	9	40	1761070959
-	167	182	1761070959
-	13	38	1761070959
-	59	20	1761070959
-	41	163	1761070959
-	109	181	1761070959
-	111	24	1761070959
-	120	158	1761070959
-	65	198	1761070959
-	192	140	1761070959
-	154	163	1761070959
-	100	146	1761070959
-	3	78	1761070959
-	94	141	1761070959
-	127	198	1761070959
-	74	155	1761070959
-	164	103	1761070959
-	129	101	1761070959
-	195	96	1761070959
-	129	186	1761070959
-	179	142	1761070959
-	93	182	1761070959
-	34	76	1761070959
-	181	64	1761070959
-	84	133	1761070959
-	144	34	1761070959
-	45	164	1761070959
-	36	2	1761070959
-	15	57	1761070959
-	69	142	1761070959
-	90	122	1761070959
-	115	53	1761070959
-	19	112	1761070959
-	179	13	1761070959
-	196	187	1761070959
-	148	155	1761070959
-	87	142	1761070959
-	118	85	1761070959
-	151	140	1761070959
-	166	163	1761070959
-	20	197	1761070959
-	152	157	1761070959
-	173	158	1761070959
-	84	134	1761070959
-	160	31	1761070959
-	151	119	1761070959
-	167	169	1761070959
-	7	1	1761070959
-	8	68	1761070959
-	58	169	1761070959
-	194	164	1761070959
-	50	73	1761070959
-	114	70	1761070959
-	75	145	1761070959
-	167	61	1761070959
-	143	145	1761070959
-	84	135	1761070959
-	116	100	1761070959
-	127	146	1761070959
-	115	92	1761070959
-	110	161	1761070959
-	166	131	1761070959
-	89	124	1761070959
-	74	174	1761070959
-	79	82	1761070959
-	88	172	1761070959
-	156	98	1761070959
-	34	169	1761070959
-	180	140	1761070959
-	88	193	1761070959
-	28	103	1761070959
-	84	199	1761070959
-	97	184	1761070959
-	131	144	1761070959
-	121	91	1761070959
-	197	146	1761070959
-	168	145	1761070959
-	194	95	1761070959
-	159	174	1761070959
-	131	108	1761070959
-	88	106	1761070959
-	180	169	1761070959
-	113	54	1761070959
-	167	3	1761070959
-	90	158	1761070959
-	130	187	1761070959
-	167	142	1761070959
-	14	55	1761070959
-	163	12	1761070959
-	199	58	1761070959
-	144	108	1761070959
-	92	68	1761070959
-	198	128	1761070959
-	39	190	1761070959
-	192	163	1761070959
-	39	117	1761070959
-	156	36	1761070959
-	188	40	1761070959
-	28	134	1761070959
-	116	34	1761070959
-	47	140	1761070959
-	144	76	1761070959
-	148	4	1761070959
-	29	198	1761070959
-	15	56	1761070959
-	157	100	1761070959
-	19	172	1761070959
-	199	129	1761070959
-	187	66	1761070959
-	88	162	1761070959
-	110	103	1761070959
-	118	108	1761070959
-	152	128	1761070959
-	74	28	1761070959
-	152	146	1761070959
-	122	120	1761070959
-	147	45	1761070959
-	23	182	1761070959
-	84	48	1761070959
-	111	49	1761070959
-	165	126	1761070959
-	116	27	1761070959
-	38	124	1761070959
-	170	128	1761070959
-	56	66	1761070959
-	148	168	1761070959
-	42	101	1761070959
-	3	47	1761070959
-	159	55	1761070959
-	84	10	1761070959
-	14	31	1761070959
-	61	174	1761070959
-	195	152	1761070959
-	92	40	1761070959
-	165	51	1761070959
-	197	142	1761070959
-	75	55	1761070959
-	180	178	1761070959
-	8	122	1761070959
-	86	17	1761070959
-	111	13	1761070959
-	175	17	1761070959
-	109	200	1761070959
-	169	76	1761070959
-	199	39	1761070959
-	193	155	1761070959
-	184	12	1761070959
-	28	186	1761070959
-	133	199	1761070959
-	186	134	1761070959
-	14	66	1761070959
-	116	131	1761070959
-	87	105	1761070959
-	177	173	1761070959
-	94	149	1761070959
-	43	190	1761070959
-	59	138	1761070959
-	70	98	1761070959
-	162	45	1761070959
-	167	66	1761070959
-	96	185	1761070959
-	165	128	1761070959
-	176	139	1761070959
-	173	175	1761070959
-	142	174	1761070959
-	30	119	1761070959
-	10	199	1761070959
-	180	155	1761070959
-	175	71	1761070959
-	33	103	1761070959
-	132	185	1761070959
-	165	29	1761070959
-	62	158	1761070959
-	16	163	1761070959
-	107	140	1761070959
-	180	144	1761070959
-	26	117	1761070959
-	154	41	1761070959
-	118	91	1761070959
-	44	152	1761070959
-	97	183	1761070959
-	109	178	1761070959
-	158	134	1761070959
-	52	151	1761070959
-	84	93	1761070959
-	99	103	1761070959
-	175	200	1761070959
-	67	94	1761070959
-	143	148	1761070959
-	188	95	1761070959
-	179	72	1761070959
-	106	105	1761070959
-	164	124	1761070959
-	114	22	1761070959
-	200	64	1761070959
-	104	153	1761070959
-	99	38	1761070959
-	171	184	1761070959
-	104	94	1761070959
-	120	92	1761070959
-	181	175	1761070959
-	135	129	1761070959
-	72	71	1761070959
-	77	155	1761070959
-	165	138	1761070959
-	26	13	1761070959
-	59	163	1761070959
-	194	93	1761070959
-	17	178	1761070959
-	159	162	1761070959
-	90	9	1761070959
-	133	10	1761070959
-	23	157	1761070959
-	41	145	1761070959
-	176	174	1761070959
-	173	13	1761070959
-	165	132	1761070959
-	3	180	1761070959
-	8	161	1761070959
-	171	17	1761070959
-	8	6	1761070959
-	46	161	1761070959
-	183	12	1761070959
-	44	65	1761070959
-	99	124	1761070959
-	173	111	1761070959
-	87	58	1761070959
-	176	76	1761070959
-	170	132	1761070959
-	179	78	1761070959
-	179	105	1761070959
-	74	78	1761070959
-	127	65	1761070959
-	197	185	1761070959
-	57	24	1761070959
-	92	124	1761070959
-	169	37	1761070959
-	187	91	1761070959
-	121	148	1761070959
-	172	125	1761070959
-	152	100	1761070959
-	187	37	1761070959
-	107	197	1761070959
-	25	184	1761070959
-	2	182	1761070959
-	143	141	1761070959
-	52	197	1761070959
-	116	180	1761070959
-	97	149	1761070959
-	164	32	1761070959
-	24	161	1761070959
-	53	7	1761070959
-	194	120	1761070959
-	67	98	1761070959
-	115	114	1761070959
-	94	36	1761070959
-	187	107	1761070959
-	159	197	1761070959
-	157	198	1761070959
-	56	107	1761070959
-	192	81	1761070959
-	122	136	1761070959
-	29	157	1761070959
-	77	105	1761070959
-	198	100	1761070959
-	151	198	1761070959
-	169	141	1761070959
-	77	140	1761070959
-	89	142	1761070959
+	118	103	1761157359
+	174	140	1761157359
+	113	100	1761157359
+	122	57	1761157359
+	88	154	1761157359
+	175	64	1761157359
+	199	80	1761157359
+	197	163	1761157359
+	52	137	1761157359
+	89	92	1761157359
+	175	160	1761157359
+	22	149	1761157359
+	198	95	1761157359
+	99	73	1761157359
+	115	150	1761157359
+	153	83	1761157359
+	56	27	1761157359
+	44	128	1761157359
+	171	159	1761157359
+	166	188	1761157359
+	169	185	1761157359
+	157	22	1761157359
+	77	197	1761157359
+	180	148	1761157359
+	32	185	1761157359
+	132	42	1761157359
+	28	38	1761157359
+	48	141	1761157359
+	181	54	1761157359
+	190	32	1761157359
+	181	65	1761157359
+	131	138	1761157359
+	134	108	1761157359
+	131	15	1761157359
+	87	140	1761157359
+	151	91	1761157359
+	189	12	1761157359
+	53	92	1761157359
+	116	55	1761157359
+	165	103	1761157359
+	147	98	1761157359
+	131	56	1761157359
+	75	61	1761157359
+	135	94	1761157359
+	156	197	1761157359
+	143	48	1761157359
+	191	197	1761157359
+	22	12	1761157359
+	123	105	1761157359
+	84	99	1761157359
+	129	161	1761157359
+	80	38	1761157359
+	45	160	1761157359
+	115	190	1761157359
+	150	82	1761157359
+	153	124	1761157359
+	163	184	1761157359
+	29	67	1761157359
+	115	134	1761157359
+	100	124	1761157359
+	18	63	1761157359
+	90	57	1761157359
+	69	168	1761157359
+	199	45	1761157359
+	157	36	1761157359
+	170	16	1761157359
+	27	140	1761157359
+	187	174	1761157359
+	15	62	1761157359
+	147	51	1761157359
+	139	178	1761157359
+	192	85	1761157359
+	120	184	1761157359
+	29	36	1761157359
+	62	46	1761157359
+	28	160	1761157359
+	156	26	1761157359
+	23	25	1761157359
+	138	178	1761157359
+	13	96	1761157359
+	120	33	1761157359
+	93	138	1761157359
+	59	141	1761157359
+	109	128	1761157359
+	177	123	1761157359
+	132	186	1761157359
+	159	160	1761157359
+	39	119	1761157359
+	75	69	1761157359
+	51	101	1761157359
+	127	135	1761157359
+	180	121	1761157359
+	179	21	1761157359
+	100	149	1761157359
